date,year,month,country,hs_code,commodity,critical,import_value_usd_m,export_value_usd_m,import_volume_teu,export_volume_teu
2022-12-01,2022,12,Taiwan,1005,Maize (Corn),False,149.06,71.48,160.4,64.4
2022-12-01,2022,12,United Kingdom,1005,Maize (Corn),False,333.33,170.9,363.7,147.5
2022-12-01,2022,12,Brazil,1005,Maize (Corn),False,282.58,184.76,326.8,166.7
2022-12-01,2022,12,France,1005,Maize (Corn),False,519.57,260.99,587.4,209.3
2022-12-01,2022,12,Italy,1005,Maize (Corn),False,458.11,354.88,539.5,345.0
2022-12-01,2022,12,Netherlands,1005,Maize (Corn),False,454.27,527.64,570.1,625.8
2022-12-01,2022,12,Thailand,1005,Maize (Corn),False,319.0,177.93,434.0,190.9
2022-12-01,2022,12,Malaysia,1005,Maize (Corn),False,206.55,219.45,200.7,250.5
2022-12-01,2022,12,Singapore,1005,Maize (Corn),False,402.89,174.6,425.4,204.7
2022-12-01,2022,12,Australia,1005,Maize (Corn),False,97.47,66.88,121.8,90.3
2022-12-01,2022,12,Saudi Arabia,1005,Maize (Corn),False,498.64,624.99,429.2,585.3
2022-12-01,2022,12,Switzerland,1005,Maize (Corn),False,344.25,272.64,404.8,250.9
2022-12-01,2022,12,China,1201,Soya Beans,False,1304.67,1272.75,1536.3,1481.0
2022-12-01,2022,12,Mexico,1201,Soya Beans,False,895.26,933.34,1203.8,1279.6
2022-12-01,2022,12,Canada,1201,Soya Beans,False,1497.03,727.04,1673.0,748.1
2022-12-01,2022,12,Japan,1201,Soya Beans,False,995.4,903.61,923.4,1038.3
2022-12-01,2022,12,Germany,1201,Soya Beans,False,342.9,258.7,469.7,325.9
2022-12-01,2022,12,South Korea,1201,Soya Beans,False,1648.01,825.76,2249.7,677.7
2022-12-01,2022,12,Vietnam,1201,Soya Beans,False,1344.62,573.73,1206.8,567.5
2022-12-01,2022,12,India,1201,Soya Beans,False,1342.08,1623.21,1610.4,2007.4
2022-12-01,2022,12,Taiwan,1201,Soya Beans,False,336.53,430.03,351.5,579.6
2022-12-01,2022,12,United Kingdom,1201,Soya Beans,False,863.6,630.9,868.7,761.9
2022-12-01,2022,12,Brazil,1201,Soya Beans,False,779.78,783.76,1025.0,1081.4
2022-12-01,2022,12,France,1201,Soya Beans,False,1370.17,1212.11,1596.9,1127.6
2022-12-01,2022,12,Italy,1201,Soya Beans,False,1154.19,733.58,1412.9,817.4
2022-12-01,2022,12,Netherlands,1201,Soya Beans,False,1434.12,1233.92,1652.1,1121.2
2022-12-01,2022,12,Thailand,1201,Soya Beans,False,860.18,655.38,987.4,857.0
2022-12-01,2022,12,Malaysia,1201,Soya Beans,False,490.74,317.52,470.7,361.9
2022-12-01,2022,12,Singapore,1201,Soya Beans,False,879.58,619.84,827.6,661.8
2022-12-01,2022,12,Australia,1201,Soya Beans,False,269.09,235.01,311.0,270.9
2022-12-01,2022,12,Saudi Arabia,1201,Soya Beans,False,1257.04,1521.78,1391.5,1977.2
2022-12-01,2022,12,Switzerland,1201,Soya Beans,False,1060.99,778.29,1319.0,705.3
2023-01-01,2023,1,China,1005,Maize (Corn),False,1172.35,519.34,1092.4,686.4
2023-01-01,2023,1,Mexico,1005,Maize (Corn),False,840.44,415.67,681.5,358.0
2023-01-01,2023,1,Canada,1005,Maize (Corn),False,1370.36,843.93,1723.3,678.1
2023-01-01,2023,1,Japan,1005,Maize (Corn),False,1173.76,1405.87,970.6,1856.4
2023-01-01,2023,1,Germany,1005,Maize (Corn),False,343.05,302.65,333.0,344.3
2023-01-01,2023,1,South Korea,1005,Maize (Corn),False,1386.77,1719.44,1561.7,2199.5
2023-01-01,2023,1,Vietnam,1005,Maize (Corn),False,1225.87,808.54,1348.6,1073.7
2023-01-01,2023,1,India,1005,Maize (Corn),False,1176.82,832.24,1616.8,832.6
2023-01-01,2023,1,Taiwan,1005,Maize (Corn),False,387.42,217.13,494.0,253.9
2023-01-01,2023,1,United Kingdom,1005,Maize (Corn),False,687.43,314.53,673.0,375.7
2023-01-01,2023,1,Brazil,1005,Maize (Corn),False,642.45,413.76,738.3,567.5
2023-01-01,2023,1,France,1005,Maize (Corn),False,1246.25,1221.47,1679.2,1373.7
2023-01-01,2023,1,Italy,1005,Maize (Corn),False,1175.32,1102.57,1414.6,1405.5
2023-01-01,2023,1,Netherlands,1005,Maize (Corn),False,1153.96,1043.38,1348.5,909.9
2023-01-01,2023,1,Thailand,1005,Maize (Corn),False,756.38,827.18,623.6,867.0
2023-01-01,2023,1,Malaysia,1005,Maize (Corn),False,429.67,239.83,475.9,196.1
2023-01-01,2023,1,Singapore,1005,Maize (Corn),False,893.04,377.87,1210.4,502.5
2023-01-01,2023,1,Australia,1005,Maize (Corn),False,241.79,111.04,229.8,90.7
2023-01-01,2023,1,Saudi Arabia,1005,Maize (Corn),False,1364.42,1250.5,1536.7,1639.6
2023-01-01,2023,1,Switzerland,1005,Maize (Corn),False,1109.76,852.28,1294.2,907.8
2023-01-01,2023,1,China,1201,Soya Beans,False,1545.66,1035.7,1470.1,932.6
2023-01-01,2023,1,Mexico,1201,Soya Beans,False,1062.55,1119.77,1102.5,1556.0
2023-01-01,2023,1,Canada,1201,Soya Beans,False,1774.59,2224.12,1625.8,2207.4
2023-01-01,2023,1,Japan,1201,Soya Beans,False,1421.57,873.01,1271.3,1025.7
2023-01-01,2023,1,Germany,1201,Soya Beans,False,397.88,189.64,381.9,228.9
2023-01-01,2023,1,South Korea,1201,Soya Beans,False,2063.36,1115.33,1729.2,1380.3
2023-01-01,2023,1,Vietnam,1201,Soya Beans,False,1806.01,1472.57,2016.7,1390.5
2023-01-01,2023,1,India,1201,Soya Beans,False,1741.37,1838.45,2199.2,1846.3
2023-01-01,2023,1,Taiwan,1201,Soya Beans,False,528.4,442.71,657.1,537.7
2023-01-01,2023,1,United Kingdom,1201,Soya Beans,False,1196.13,655.95,1188.1,629.1
2023-01-01,2023,1,Brazil,1201,Soya Beans,False,946.39,774.54,1136.0,884.3
2023-01-01,2023,1,France,1201,Soya Beans,False,2064.16,2001.59,1989.3,1872.8
2023-01-01,2023,1,Italy,1201,Soya Beans,False,1353.03,1490.36,1161.4,1474.9
2023-01-01,2023,1,Netherlands,1201,Soya Beans,False,1698.77,1584.5,2301.0,2102.9
2023-01-01,2023,1,Thailand,1201,Soya Beans,False,969.2,858.9,797.0,1095.5
2023-01-01,2023,1,Malaysia,1201,Soya Beans,False,663.53,393.73,723.6,417.8
2023-01-01,2023,1,Singapore,1201,Soya Beans,False,1484.32,638.06,2033.5,600.2
2023-01-01,2023,1,Australia,1201,Soya Beans,False,339.15,362.09,377.7,484.3
2023-01-01,2023,1,Saudi Arabia,1201,Soya Beans,False,1851.27,1582.69,1710.0,2168.1
2023-01-01,2023,1,Switzerland,1201,Soya Beans,False,1528.17,1438.63,1946.9,1238.3
2023-02-01,2023,2,China,1005,Maize (Corn),False,1069.75,1333.19,1295.4,1360.0
2023-02-01,2023,2,Mexico,1005,Maize (Corn),False,571.56,248.28,573.3,315.5
2023-02-01,2023,2,Canada,1005,Maize (Corn),False,1026.21,850.74,877.1,1149.7
2023-02-01,2023,2,Japan,1005,Maize (Corn),False,799.31,595.18,798.1,593.5
2023-02-01,2023,2,Germany,1005,Maize (Corn),False,243.45,234.77,282.2,197.5
2023-02-01,2023,2,South Korea,1005,Maize (Corn),False,1300.91,1356.31,1729.7,1215.0
2023-02-01,2023,2,Vietnam,1005,Maize (Corn),False,1039.65,1091.13,1144.1,888.0
2023-02-01,2023,2,India,1005,Maize (Corn),False,875.87,1011.51,900.0,1220.9
2023-02-01,2023,2,Taiwan,1005,Maize (Corn),False,289.99,318.43,298.5,428.6
2023-02-01,2023,2,United Kingdom,1005,Maize (Corn),False,564.17,650.19,595.1,611.5
2023-02-01,2023,2,Brazil,1005,Maize (Corn),False,495.64,554.93,579.4,489.4
2023-02-01,2023,2,France,1005,Maize (Corn),False,967.2,985.08,912.7,911.4
2023-02-01,2023,2,Italy,1005,Maize (Corn),False,859.97,593.72,723.2,626.3
2023-02-01,2023,2,Netherlands,1005,Maize (Corn),False,1003.95,945.06,838.4,1013.2
2023-02-01,2023,2,Thailand,1005,Maize (Corn),False,569.49,457.89,469.8,447.5
2023-02-01,2023,2,Malaysia,1005,Maize (Corn),False,388.9,199.63,534.9,278.8
2023-02-01,2023,2,Singapore,1005,Maize (Corn),False,678.87,687.6,801.9,619.0
2023-02-01,2023,2,Australia,1005,Maize (Corn),False,198.39,254.45,173.9,291.4
2023-02-01,2023,2,Saudi Arabia,1005,Maize (Corn),False,1017.94,560.66,1141.3,757.2
2023-02-01,2023,2,Switzerland,1005,Maize (Corn),False,696.77,397.69,664.3,497.3
2023-02-01,2023,2,China,1201,Soya Beans,False,1663.38,1851.1,2307.0,1698.5
2023-02-01,2023,2,Mexico,1201,Soya Beans,False,1148.29,841.78,1019.2,803.0
2023-02-01,2023,2,Canada,1201,Soya Beans,False,1761.24,2129.77,1914.5,2488.8
2023-02-01,2023,2,Japan,1201,Soya Beans,False,1308.71,598.88,1783.8,780.3
2023-02-01,2023,2,Germany,1201,Soya Beans,False,419.5,243.46,345.7,337.2
2023-02-01,2023,2,South Korea,1201,Soya Beans,False,1728.71,1061.22,2092.3,1446.2
2023-02-01,2023,2,Vietnam,1201,Soya Beans,False,1450.01,1589.94,1448.7,1920.4
2023-02-01,2023,2,India,1201,Soya Beans,False,1479.96,1743.89,1812.0,2395.0
2023-02-01,2023,2,Taiwan,1201,Soya Beans,False,483.1,579.2,543.1,641.6
2023-02-01,2023,2,United Kingdom,1201,Soya Beans,False,940.74,1065.63,985.3,1236.1
2023-02-01,2023,2,Brazil,1201,Soya Beans,False,967.57,1061.75,1108.1,1244.3
2023-02-01,2023,2,France,1201,Soya Beans,False,1952.61,1859.97,2082.5,2354.4
2023-02-01,2023,2,Italy,1201,Soya Beans,False,1556.82,1347.26,1382.4,1379.7
2023-02-01,2023,2,Netherlands,1201,Soya Beans,False,1929.23,2363.45,1852.5,3225.3
2023-02-01,2023,2,Thailand,1201,Soya Beans,False,987.38,1211.5,1344.1,1336.2
2023-02-01,2023,2,Malaysia,1201,Soya Beans,False,753.39,673.79,774.0,866.6
2023-02-01,2023,2,Singapore,1201,Soya Beans,False,1113.07,662.27,1032.9,777.0
2023-02-01,2023,2,Australia,1201,Soya Beans,False,388.29,447.96,520.3,593.6
2023-02-01,2023,2,Saudi Arabia,1201,Soya Beans,False,1855.65,2270.1,1791.3,2804.0
2023-02-01,2023,2,Switzerland,1201,Soya Beans,False,1223.84,627.47,1145.1,540.6
2023-03-01,2023,3,China,1005,Maize (Corn),False,373.5,366.14,472.0,400.2
2023-03-01,2023,3,Mexico,1005,Maize (Corn),False,282.63,357.68,356.3,357.8
2023-03-01,2023,3,Canada,1005,Maize (Corn),False,528.26,472.08,588.0,573.6
2023-03-01,2023,3,Japan,1005,Maize (Corn),False,392.09,467.64,353.0,492.5
2023-03-01,2023,3,Germany,1005,Maize (Corn),False,96.3,99.66,92.7,105.2
2023-03-01,2023,3,South Korea,1005,Maize (Corn),False,596.17,338.42,477.7,388.1
2023-03-01,2023,3,Vietnam,1005,Maize (Corn),False,423.12,190.18,413.7,179.4
2023-03-01,2023,3,India,1005,Maize (Corn),False,411.35,456.88,404.3,499.7
2023-03-01,2023,3,Taiwan,1005,Maize (Corn),False,118.13,148.31,149.4,156.3
2023-03-01,2023,3,United Kingdom,1005,Maize (Corn),False,301.1,205.75,255.7,217.8
2023-03-01,2023,3,Brazil,1005,Maize (Corn),False,248.38,177.45,258.5,218.0
2023-03-01,2023,3,France,1005,Maize (Corn),False,571.37,688.33,654.5,810.6
2023-03-01,2023,3,Italy,1005,Maize (Corn),False,378.55,277.9,470.5,240.9
2023-03-01,2023,3,Netherlands,1005,Maize (Corn),False,515.28,337.69,479.9,325.7
2023-03-01,2023,3,Thailand,1005,Maize (Corn),False,304.6,195.56,355.1,196.7
2023-03-01,2023,3,Malaysia,1005,Maize (Corn),False,182.89,170.54,255.8,168.2
2023-03-01,2023,3,Singapore,1005,Maize (Corn),False,317.01,183.51,341.8,239.0
2023-03-01,2023,3,Australia,1005,Maize (Corn),False,87.84,111.14,71.0,142.6
2023-03-01,2023,3,Saudi Arabia,1005,Maize (Corn),False,489.77,594.94,545.2,719.0
2023-03-01,2023,3,Switzerland,1005,Maize (Corn),False,319.12,240.91,402.9,208.5
2023-03-01,2023,3,China,1201,Soya Beans,False,1504.62,1079.85,1788.1,914.5
2023-03-01,2023,3,Mexico,1201,Soya Beans,False,1046.53,1279.23,896.1,1217.6
2023-03-01,2023,3,Canada,1201,Soya Beans,False,1490.32,1290.9,1845.9,1750.3
2023-03-01,2023,3,Japan,1201,Soya Beans,False,1404.25,749.69,1147.9,745.9
2023-03-01,2023,3,Germany,1201,Soya Beans,False,405.79,491.29,377.3,623.3
2023-03-01,2023,3,South Korea,1201,Soya Beans,False,1938.95,2289.48,2555.2,3009.8
2023-03-01,2023,3,Vietnam,1201,Soya Beans,False,1527.39,1086.87,1411.9,1018.5
2023-03-01,2023,3,India,1201,Soya Beans,False,1674.09,2118.97,1947.9,2219.4
2023-03-01,2023,3,Taiwan,1201,Soya Beans,False,427.98,422.32,396.6,361.5
2023-03-01,2023,3,United Kingdom,1201,Soya Beans,False,903.52,1052.98,930.0,1436.5
2023-03-01,2023,3,Brazil,1201,Soya Beans,False,888.55,908.42,1151.7,1203.4
2023-03-01,2023,3,France,1201,Soya Beans,False,1675.69,997.04,1491.5,1064.2
2023-03-01,2023,3,Italy,1201,Soya Beans,False,1226.7,1209.25,1248.4,1666.9
2023-03-01,2023,3,Netherlands,1201,Soya Beans,False,1841.79,1937.3,2234.5,1595.9
2023-03-01,2023,3,Thailand,1201,Soya Beans,False,889.78,701.95,1200.2,601.2
2023-03-01,2023,3,Malaysia,1201,Soya Beans,False,622.38,693.66,617.3,941.7
2023-03-01,2023,3,Singapore,1201,Soya Beans,False,1369.75,618.14,1602.4,548.5
2023-03-01,2023,3,Australia,1201,Soya Beans,False,344.85,416.59,291.1,567.6
2023-03-01,2023,3,Saudi Arabia,1201,Soya Beans,False,1941.36,1947.61,1968.1,1851.4
2023-03-01,2023,3,Switzerland,1201,Soya Beans,False,1319.68,741.45,1071.6,621.1
2023-04-01,2023,4,China,1005,Maize (Corn),False,437.12,253.84,445.1,234.3
2023-04-01,2023,4,Mexico,1005,Maize (Corn),False,339.53,247.97,379.0,272.9
2023-04-01,2023,4,Canada,1005,Maize (Corn),False,560.24,727.0,597.3,722.3
2023-04-01,2023,4,Japan,1005,Maize (Corn),False,511.73,664.16,649.2,849.2
2023-04-01,2023,4,Germany,1005,Maize (Corn),False,120.44,106.59,121.8,124.8
2023-04-01,2023,4,South Korea,1005,Maize (Corn),False,655.93,483.2,735.4,611.2
2023-04-01,2023,4,Vietnam,1005,Maize (Corn),False,440.16,417.86,557.0,347.4
2023-04-01,2023,4,India,1005,Maize (Corn),False,459.05,194.06,369.0,210.9
2023-04-01,2023,4,Taiwan,1005,Maize (Corn),False,150.68,112.21,176.7,102.7
2023-04-01,2023,4,United Kingdom,1005,Maize (Corn),False,347.12,252.12,425.0,221.4
2023-04-01,2023,4,Brazil,1005,Maize (Corn),False,298.54,258.61,412.6,269.8
2023-04-01,2023,4,France,1005,Maize (Corn),False,635.21,489.68,549.3,593.8
2023-04-01,2023,4,Italy,1005,Maize (Corn),False,379.39,424.86,379.7,532.7
2023-04-01,2023,4,Netherlands,1005,Maize (Corn),False,512.52,452.72,635.9,542.8
2023-04-01,2023,4,Thailand,1005,Maize (Corn),False,326.9,324.63,376.3,416.9
2023-04-01,2023,4,Malaysia,1005,Maize (Corn),False,183.66,103.48,227.9,116.3
2023-04-01,2023,4,Singapore,1005,Maize (Corn),False,415.91,527.61,549.1,595.4
2023-04-01,2023,4,Australia,1005,Maize (Corn),False,115.77,81.14,93.6,102.9
2023-04-01,2023,4,Saudi Arabia,1005,Maize (Corn),False,561.76,228.77,740.5,304.0
2023-04-01,2023,4,Switzerland,1005,Maize (Corn),False,390.5,162.26,517.7,136.7
2023-04-01,2023,4,China,1201,Soya Beans,False,571.39,648.46,725.1,783.8
2023-04-01,2023,4,Mexico,1201,Soya Beans,False,391.67,398.28,463.2,358.7
2023-04-01,2023,4,Canada,1201,Soya Beans,False,605.53,488.2,491.1,509.3
2023-04-01,2023,4,Japan,1201,Soya Beans,False,474.41,228.05,535.0,214.9
2023-04-01,2023,4,Germany,1201,Soya Beans,False,129.61,143.62,166.7,171.8
2023-04-01,2023,4,South Korea,1201,Soya Beans,False,625.01,605.9,767.5,569.5
2023-04-01,2023,4,Vietnam,1201,Soya Beans,False,494.99,391.13,522.0,348.9
2023-04-01,2023,4,India,1201,Soya Beans,False,518.82,440.81,579.2,494.9
2023-04-01,2023,4,Taiwan,1201,Soya Beans,False,187.62,81.73,238.6,82.6
2023-04-01,2023,4,United Kingdom,1201,Soya Beans,False,391.24,415.45,458.5,489.7
2023-04-01,2023,4,Brazil,1201,Soya Beans,False,329.75,353.77,289.8,359.6
2023-04-01,2023,4,France,1201,Soya Beans,False,726.49,648.83,640.9,893.4
2023-04-01,2023,4,Italy,1201,Soya Beans,False,554.33,477.5,620.8,465.7
2023-04-01,2023,4,Netherlands,1201,Soya Beans,False,597.31,759.73,569.1,746.6
2023-04-01,2023,4,Thailand,1201,Soya Beans,False,402.18,300.01,556.4,302.9
2023-04-01,2023,4,Malaysia,1201,Soya Beans,False,191.86,241.43,180.8,293.7
2023-04-01,2023,4,Singapore,1201,Soya Beans,False,370.08,397.25,344.9,508.5
2023-04-01,2023,4,Australia,1201,Soya Beans,False,141.43,62.33,144.4,76.6
2023-04-01,2023,4,Saudi Arabia,1201,Soya Beans,False,686.43,498.86,958.9,668.2
2023-04-01,2023,4,Switzerland,1201,Soya Beans,False,507.31,377.29,569.3,464.9
2023-05-01,2023,5,China,1005,Maize (Corn),False,2255.19,1577.98,2845.5,2147.8
2023-05-01,2023,5,Mexico,1005,Maize (Corn),False,1507.85,1474.21,1868.1,1536.7
2023-05-01,2023,5,Canada,1005,Maize (Corn),False,2966.04,2652.28,4040.7,2979.1
2023-05-01,2023,5,Japan,1005,Maize (Corn),False,2376.91,2382.53,2118.7,2665.0
2023-05-01,2023,5,Germany,1005,Maize (Corn),False,565.84,545.65,634.2,711.3
2023-05-01,2023,5,South Korea,1005,Maize (Corn),False,3436.19,2712.15,4107.6,2663.3
2023-05-01,2023,5,Vietnam,1005,Maize (Corn),False,2460.35,1156.91,2116.9,1493.9
2023-05-01,2023,5,India,1005,Maize (Corn),False,2987.21,2510.15,2619.1,2141.2
2023-05-01,2023,5,Taiwan,1005,Maize (Corn),False,647.95,771.64,690.3,1024.9
2023-05-01,2023,5,United Kingdom,1005,Maize (Corn),False,1595.99,1483.08,1922.1,1231.0
2023-05-01,2023,5,Brazil,1005,Maize (Corn),False,1517.09,1698.75,1233.8,1419.0
2023-05-01,2023,5,France,1005,Maize (Corn),False,3035.85,3868.42,4201.5,3349.1
2023-05-01,2023,5,Italy,1005,Maize (Corn),False,2386.57,2658.6,3165.0,2196.3
2023-05-01,2023,5,Netherlands,1005,Maize (Corn),False,3106.46,3539.92,3617.8,2973.9
2023-05-01,2023,5,Thailand,1005,Maize (Corn),False,1516.5,1079.7,1993.3,1356.8
2023-05-01,2023,5,Malaysia,1005,Maize (Corn),False,1167.84,911.24,1576.7,1218.7
2023-05-01,2023,5,Singapore,1005,Maize (Corn),False,1676.93,1031.86,2146.4,1237.3
2023-05-01,2023,5,Australia,1005,Maize (Corn),False,520.66,574.46,515.4,667.1
2023-05-01,2023,5,Saudi Arabia,1005,Maize (Corn),False,3091.24,1903.14,2575.7,2276.3
2023-05-01,2023,5,Switzerland,1005,Maize (Corn),False,2328.03,1586.14,2516.7,1745.8
2023-05-01,2023,5,China,1201,Soya Beans,False,2365.12,1527.13,2279.5,1519.5
2023-05-01,2023,5,Mexico,1201,Soya Beans,False,1262.67,657.66,1629.4,854.3
2023-05-01,2023,5,Canada,1201,Soya Beans,False,2267.62,2642.59,2590.6,3243.2
2023-05-01,2023,5,Japan,1201,Soya Beans,False,2281.23,1545.55,2731.4,1522.6
2023-05-01,2023,5,Germany,1201,Soya Beans,False,634.62,424.96,745.8,388.7
2023-05-01,2023,5,South Korea,1201,Soya Beans,False,2624.21,1879.61,3280.8,1826.9
2023-05-01,2023,5,Vietnam,1201,Soya Beans,False,2090.03,853.72,2068.1,822.4
2023-05-01,2023,5,India,1201,Soya Beans,False,2295.68,1748.39,3187.1,1971.6
2023-05-01,2023,5,Taiwan,1201,Soya Beans,False,566.27,639.06,471.1,832.3
2023-05-01,2023,5,United Kingdom,1201,Soya Beans,False,1400.12,637.77,1941.1,699.8
2023-05-01,2023,5,Brazil,1201,Soya Beans,False,1378.1,1072.85,1484.2,1091.5
2023-05-01,2023,5,France,1201,Soya Beans,False,2508.24,2794.45,2052.9,3056.9
2023-05-01,2023,5,Italy,1201,Soya Beans,False,1781.37,1605.1,1655.1,1619.9
2023-05-01,2023,5,Netherlands,1201,Soya Beans,False,2378.99,2539.87,3253.5,2402.4
2023-05-01,2023,5,Thailand,1201,Soya Beans,False,1416.56,1011.12,1648.3,1031.2
2023-05-01,2023,5,Malaysia,1201,Soya Beans,False,784.99,748.06,644.7,617.8
2023-05-01,2023,5,Singapore,1201,Soya Beans,False,1892.47,2239.27,2152.9,1815.6
2023-05-01,2023,5,Australia,1201,Soya Beans,False,468.48,333.39,577.4,429.1
2023-05-01,2023,5,Saudi Arabia,1201,Soya Beans,False,2263.92,1764.88,2116.3,2182.7
2023-05-01,2023,5,Switzerland,1201,Soya Beans,False,1800.82,1863.73,2204.5,1665.7
2023-06-01,2023,6,China,1005,Maize (Corn),False,340.29,154.8,466.7,138.8
2023-06-01,2023,6,Mexico,1005,Maize (Corn),False,201.21,253.86,252.6,243.8
2023-06-01,2023,6,Canada,1005,Maize (Corn),False,455.78,539.86,567.3,623.7
2023-06-01,2023,6,Japan,1005,Maize (Corn),False,351.66,447.31,379.5,574.9
2023-06-01,2023,6,Germany,1005,Maize (Corn),False,83.8,86.38,116.8,69.6
2023-06-01,2023,6,South Korea,1005,Maize (Corn),False,424.17,469.33,526.1,582.2
2023-06-01,2023,6,Vietnam,1005,Maize (Corn),False,422.6,205.5,509.3,243.5
2023-06-01,2023,6,India,1005,Maize (Corn),False,345.93,204.66,411.7,244.1
2023-06-01,2023,6,Taiwan,1005,Maize (Corn),False,112.05,91.4,135.8,90.8
2023-06-01,2023,6,United Kingdom,1005,Maize (Corn),False,222.22,207.97,260.1,267.7
2023-06-01,2023,6,Brazil,1005,Maize (Corn),False,203.36,221.2,274.7,233.4
2023-06-01,2023,6,France,1005,Maize (Corn),False,442.88,539.98,434.1,666.1
2023-06-01,2023,6,Italy,1005,Maize (Corn),False,328.37,253.7,433.0,226.8
2023-06-01,2023,6,Netherlands,1005,Maize (Corn),False,339.53,199.11,450.1,200.3
2023-06-01,2023,6,Thailand,1005,Maize (Corn),False,251.64,152.94,275.4,170.3
2023-06-01,2023,6,Malaysia,1005,Maize (Corn),False,138.14,103.42,132.2,89.0
2023-06-01,2023,6,Singapore,1005,Maize (Corn),False,278.38,252.57,237.7,256.3
2023-06-01,2023,6,Australia,1005,Maize (Corn),False,81.42,100.9,95.0,137.8
2023-06-01,2023,6,Saudi Arabia,1005,Maize (Corn),False,399.42,448.52,342.6,510.7
2023-06-01,2023,6,Switzerland,1005,Maize (Corn),False,301.98,318.76,400.6,391.2
2023-06-01,2023,6,China,1201,Soya Beans,False,402.43,430.48,329.2,388.2
2023-06-01,2023,6,Mexico,1201,Soya Beans,False,258.66,176.78,216.6,235.8
2023-06-01,2023,6,Canada,1201,Soya Beans,False,482.01,354.82,672.8,466.2
2023-06-01,2023,6,Japan,1201,Soya Beans,False,361.62,387.84,492.4,479.5
2023-06-01,2023,6,Germany,1201,Soya Beans,False,93.55,53.67,99.1,48.9
2023-06-01,2023,6,South Korea,1201,Soya Beans,False,406.27,329.22,405.3,282.2
2023-06-01,2023,6,Vietnam,1201,Soya Beans,False,425.53,217.3,501.4,248.1
2023-06-01,2023,6,India,1201,Soya Beans,False,450.04,282.83,423.6,332.7
2023-06-01,2023,6,Taiwan,1201,Soya Beans,False,114.79,129.79,103.8,127.2
2023-06-01,2023,6,United Kingdom,1201,Soya Beans,False,213.13,223.66,212.1,210.6
2023-06-01,2023,6,Brazil,1201,Soya Beans,False,223.16,139.82,186.1,131.7
2023-06-01,2023,6,France,1201,Soya Beans,False,501.1,468.94,542.5,513.4
2023-06-01,2023,6,Italy,1201,Soya Beans,False,382.46,163.82,343.0,216.1
2023-06-01,2023,6,Netherlands,1201,Soya Beans,False,413.43,535.62,500.4,661.0
2023-06-01,2023,6,Thailand,1201,Soya Beans,False,253.24,105.25,340.6,117.2
2023-06-01,2023,6,Malaysia,1201,Soya Beans,False,132.26,77.89,133.6,75.7
2023-06-01,2023,6,Singapore,1201,Soya Beans,False,252.99,165.0,338.4,190.3
2023-06-01,2023,6,Australia,1201,Soya Beans,False,80.96,38.8,101.3,47.8
2023-06-01,2023,6,Saudi Arabia,1201,Soya Beans,False,349.84,452.71,335.6,433.4
2023-06-01,2023,6,Switzerland,1201,Soya Beans,False,308.07,389.88,401.9,461.0
2023-07-01,2023,7,China,1005,Maize (Corn),False,286.12,336.76,378.5,306.3
2023-07-01,2023,7,Mexico,1005,Maize (Corn),False,186.92,186.05,216.0,229.5
2023-07-01,2023,7,Canada,1005,Maize (Corn),False,304.62,235.93,350.4,271.6
2023-07-01,2023,7,Japan,1005,Maize (Corn),False,202.05,82.6,218.7,93.8
2023-07-01,2023,7,Germany,1005,Maize (Corn),False,69.62,75.02,80.2,72.8
2023-07-01,2023,7,South Korea,1005,Maize (Corn),False,327.48,207.57,422.6,218.8
2023-07-01,2023,7,Vietnam,1005,Maize (Corn),False,285.42,147.03,349.1,155.5
2023-07-01,2023,7,India,1005,Maize (Corn),False,232.95,210.38,216.0,205.2
2023-07-01,2023,7,Taiwan,1005,Maize (Corn),False,74.21,54.02,76.7,56.1
2023-07-01,2023,7,United Kingdom,1005,Maize (Corn),False,142.65,104.22,147.8,120.4
2023-07-01,2023,7,Brazil,1005,Maize (Corn),False,143.37,79.61,165.3,65.4
2023-07-01,2023,7,France,1005,Maize (Corn),False,287.16,275.13,337.2,249.9
2023-07-01,2023,7,Italy,1005,Maize (Corn),False,211.14,171.43,221.0,207.6
2023-07-01,2023,7,Netherlands,1005,Maize (Corn),False,292.35,127.69,364.6,169.5
2023-07-01,2023,7,Thailand,1005,Maize (Corn),False,185.32,83.46,246.5,75.0
2023-07-01,2023,7,Malaysia,1005,Maize (Corn),False,98.37,73.14,96.3,71.4
2023-07-01,2023,7,Singapore,1005,Maize (Corn),False,176.97,175.75,203.2,205.3
2023-07-01,2023,7,Australia,1005,Maize (Corn),False,57.28,34.3,66.0,40.9
2023-07-01,2023,7,Saudi Arabia,1005,Maize (Corn),False,237.25,305.8,272.3,361.8
2023-07-01,2023,7,Switzerland,1005,Maize (Corn),False,222.94,227.76,266.2,291.4
2023-07-01,2023,7,China,1201,Soya Beans,False,490.75,293.28,676.3,297.5
2023-07-01,2023,7,Mexico,1201,Soya Beans,False,325.89,197.61,354.8,265.4
2023-07-01,2023,7,Canada,1201,Soya Beans,False,627.74,357.17,817.6,488.4
2023-07-01,2023,7,Japan,1201,Soya Beans,False,531.84,496.88,639.8,616.9
2023-07-01,2023,7,Germany,1201,Soya Beans,False,153.13,152.03,171.3,138.3
2023-07-01,2023,7,South Korea,1201,Soya Beans,False,641.57,305.47,793.7,426.3
2023-07-01,2023,7,Vietnam,1201,Soya Beans,False,472.9,376.51,577.0,308.0
