date,country,hs_code,commodity,critical,value_usd_m,flow
2023-02-01,Singapore,8517,Telephone Sets & Network Equipment,True,1671.19,imports
2023-02-01,Australia,8517,Telephone Sets & Network Equipment,True,376.77,imports
2023-02-01,Saudi Arabia,8517,Telephone Sets & Network Equipment,True,2197.24,imports
2023-02-01,Switzerland,8517,Telephone Sets & Network Equipment,True,1857.25,imports
2023-02-01,China,8471,Automatic Data Processing Machines,True,421.12,imports
2023-02-01,Mexico,8471,Automatic Data Processing Machines,True,315.85,imports
2023-02-01,Canada,8471,Automatic Data Processing Machines,True,411.77,imports
2023-02-01,Japan,8471,Automatic Data Processing Machines,True,370.22,imports
2023-02-01,Germany,8471,Automatic Data Processing Machines,True,121.73,imports
2023-02-01,South Korea,8471,Automatic Data Processing Machines,True,562.87,imports
2023-02-01,Vietnam,8471,Automatic Data Processing Machines,True,398.8,imports
2023-02-01,India,8471,Automatic Data Processing Machines,True,467.77,imports
2023-02-01,Taiwan,8471,Automatic Data Processing Machines,True,115.04,imports
2023-02-01,United Kingdom,8471,Automatic Data Processing Machines,True,315.39,imports
2023-02-01,Brazil,8471,Automatic Data Processing Machines,True,254.9,imports
2023-02-01,France,8471,Automatic Data Processing Machines,True,545.23,imports
2023-02-01,Italy,8471,Automatic Data Processing Machines,True,364.95,imports
2023-02-01,Netherlands,8471,Automatic Data Processing Machines,True,444.27,imports
2023-02-01,Thailand,8471,Automatic Data Processing Machines,True,303.58,imports
2023-02-01,Malaysia,8471,Automatic Data Processing Machines,True,160.75,imports
2023-02-01,Singapore,8471,Automatic Data Processing Machines,True,322.02,imports
2023-02-01,Australia,8471,Automatic Data Processing Machines,True,83.74,imports
2023-02-01,Saudi Arabia,8471,Automatic Data Processing Machines,True,442.5,imports
2023-02-01,Switzerland,8471,Automatic Data Processing Machines,True,399.49,imports
2023-02-01,China,2711,Petroleum Gases,True,1884.28,imports
2023-02-01,Mexico,2711,Petroleum Gases,True,1587.94,imports
2023-02-01,Canada,2711,Petroleum Gases,True,2435.11,imports
2023-02-01,Japan,2711,Petroleum Gases,True,2277.45,imports
2023-02-01,Germany,2711,Petroleum Gases,True,488.69,imports
2023-02-01,South Korea,2711,Petroleum Gases,True,2637.13,imports
2023-02-01,Vietnam,2711,Petroleum Gases,True,2041.47,imports
2023-02-01,India,2711,Petroleum Gases,True,2115.15,imports
2023-02-01,Taiwan,2711,Petroleum Gases,True,685.99,imports
2023-02-01,United Kingdom,2711,Petroleum Gases,True,1288.78,imports
2023-02-01,Brazil,2711,Petroleum Gases,True,1216.24,imports
2023-02-01,France,2711,Petroleum Gases,True,2543.09,imports
2023-02-01,Italy,2711,Petroleum Gases,True,1796.73,imports
2023-02-01,Netherlands,2711,Petroleum Gases,True,2581.91,imports
2023-02-01,Thailand,2711,Petroleum Gases,True,1360.23,imports
2023-02-01,Malaysia,2711,Petroleum Gases,True,754.37,imports
2023-02-01,Singapore,2711,Petroleum Gases,True,1843.99,imports
2023-02-01,Australia,2711,Petroleum Gases,True,430.11,imports
2023-02-01,Saudi Arabia,2711,Petroleum Gases,True,2263.24,imports
2023-02-01,Switzerland,2711,Petroleum Gases,True,1968.44,imports
2023-02-01,China,8708,Motor Vehicle Parts,False,464.89,imports
2023-02-01,Mexico,8708,Motor Vehicle Parts,False,303.71,imports
2023-02-01,Canada,8708,Motor Vehicle Parts,False,463.49,imports
2023-02-01,Japan,8708,Motor Vehicle Parts,False,443.9,imports
2023-02-01,Germany,8708,Motor Vehicle Parts,False,98.63,imports
2023-02-01,South Korea,8708,Motor Vehicle Parts,False,583.01,imports
2023-02-01,Vietnam,8708,Motor Vehicle Parts,False,475.31,imports
2023-02-01,India,8708,Motor Vehicle Parts,False,461.96,imports
2023-02-01,Taiwan,8708,Motor Vehicle Parts,False,146.5,imports
2023-02-01,United Kingdom,8708,Motor Vehicle Parts,False,263.45,imports
2023-02-01,Brazil,8708,Motor Vehicle Parts,False,235.86,imports
2023-02-01,France,8708,Motor Vehicle Parts,False,486.29,imports
2023-02-01,Italy,8708,Motor Vehicle Parts,False,359.1,imports
2023-02-01,Netherlands,8708,Motor Vehicle Parts,False,488.33,imports
2023-02-01,Thailand,8708,Motor Vehicle Parts,False,282.29,imports
2023-02-01,Malaysia,8708,Motor Vehicle Parts,False,170.47,imports
2023-02-01,Singapore,8708,Motor Vehicle Parts,False,329.91,imports
2023-02-01,Australia,8708,Motor Vehicle Parts,False,92.02,imports
2023-02-01,Saudi Arabia,8708,Motor Vehicle Parts,False,503.35,imports
2023-02-01,Switzerland,8708,Motor Vehicle Parts,False,409.53,imports
2023-02-01,China,9018,Medical Instruments,True,2145.5,imports
2023-02-01,Mexico,9018,Medical Instruments,True,1229.74,imports
2023-02-01,Canada,9018,Medical Instruments,True,2343.57,imports
2023-02-01,Japan,9018,Medical Instruments,True,1991.38,imports
2023-02-01,Germany,9018,Medical Instruments,True,542.68,imports
2023-02-01,South Korea,9018,Medical Instruments,True,2295.67,imports
2023-02-01,Vietnam,9018,Medical Instruments,True,2243.72,imports
2023-02-01,India,9018,Medical Instruments,True,2306.38,imports
2023-02-01,Taiwan,9018,Medical Instruments,True,606.23,imports
2023-02-01,United Kingdom,9018,Medical Instruments,True,1287.56,imports
2023-02-01,Brazil,9018,Medical Instruments,True,1169.05,imports
2023-02-01,France,9018,Medical Instruments,True,2708.53,imports
2023-02-01,Italy,9018,Medical Instruments,True,2012.4,imports
2023-02-01,Netherlands,9018,Medical Instruments,True,1877.15,imports
2023-02-01,Thailand,9018,Medical Instruments,True,1309.54,imports
2023-02-01,Malaysia,9018,Medical Instruments,True,790.06,imports
2023-02-01,Singapore,9018,Medical Instruments,True,1661.95,imports
2023-02-01,Australia,9018,Medical Instruments,True,477.45,imports
2023-02-01,Saudi Arabia,9018,Medical Instruments,True,2414.21,imports
2023-02-01,Switzerland,9018,Medical Instruments,True,1689.41,imports
2023-02-01,China,7208,Flat-Rolled Iron/Steel,False,2262.87,imports
2023-02-01,Mexico,7208,Flat-Rolled Iron/Steel,False,1239.95,imports
2023-02-01,Canada,7208,Flat-Rolled Iron/Steel,False,2133.83,imports
2023-02-01,Japan,7208,Flat-Rolled Iron/Steel,False,1818.96,imports
2023-02-01,Germany,7208,Flat-Rolled Iron/Steel,False,581.28,imports
2023-02-01,South Korea,7208,Flat-Rolled Iron/Steel,False,3014.81,imports
2023-02-01,Vietnam,7208,Flat-Rolled Iron/Steel,False,2370.02,imports
2023-02-01,India,7208,Flat-Rolled Iron/Steel,False,2448.6,imports
2023-02-01,Taiwan,7208,Flat-Rolled Iron/Steel,False,558.47,imports
2023-02-01,United Kingdom,7208,Flat-Rolled Iron/Steel,False,1513.25,imports
2023-02-01,Brazil,7208,Flat-Rolled Iron/Steel,False,1069.16,imports
2023-02-01,France,7208,Flat-Rolled Iron/Steel,False,2221.93,imports
2023-02-01,Italy,7208,Flat-Rolled Iron/Steel,False,1795.18,imports
2023-02-01,Netherlands,7208,Flat-Rolled Iron/Steel,False,2236.52,imports
2023-02-01,Thailand,7208,Flat-Rolled Iron/Steel,False,1616.82,imports
2023-02-01,Malaysia,7208,Flat-Rolled Iron/Steel,False,771.08,imports
2023-02-01,Singapore,7208,Flat-Rolled Iron/Steel,False,1799.41,imports
2023-02-01,Australia,7208,Flat-Rolled Iron/Steel,False,440.76,imports
2023-02-01,Saudi Arabia,7208,Flat-Rolled Iron/Steel,False,2675.04,imports
2023-02-01,Switzerland,7208,Flat-Rolled Iron/Steel,False,1902.11,imports
2023-02-01,China,2902,Cyclic Hydrocarbons,False,1755.45,imports
2023-02-01,Mexico,2902,Cyclic Hydrocarbons,False,1010.15,imports
2023-02-01,Canada,2902,Cyclic Hydrocarbons,False,1959.95,imports
2023-02-01,Japan,2902,Cyclic Hydrocarbons,False,1619.17,imports
2023-02-01,Germany,2902,Cyclic Hydrocarbons,False,423.51,imports
2023-02-01,South Korea,2902,Cyclic Hydrocarbons,False,1818.16,imports
2023-02-01,Vietnam,2902,Cyclic Hydrocarbons,False,1630.22,imports
2023-02-01,India,2902,Cyclic Hydrocarbons,False,1729.31,imports
2023-02-01,Taiwan,2902,Cyclic Hydrocarbons,False,448.64,imports
2023-02-01,United Kingdom,2902,Cyclic Hydrocarbons,False,1232.94,imports
2023-02-01,Brazil,2902,Cyclic Hydrocarbons,False,1041.65,imports
2023-02-01,France,2902,Cyclic Hydrocarbons,False,2145.21,imports
2023-02-01,Italy,2902,Cyclic Hydrocarbons,False,1255.83,imports
2023-02-01,Netherlands,2902,Cyclic Hydrocarbons,False,1656.95,imports
2023-02-01,Thailand,2902,Cyclic Hydrocarbons,False,989.75,imports
2023-02-01,Malaysia,2902,Cyclic Hydrocarbons,False,718.9,imports
2023-02-01,Singapore,2902,Cyclic Hydrocarbons,False,1252.21,imports
2023-02-01,Australia,2902,Cyclic Hydrocarbons,False,332.18,imports
2023-02-01,Saudi Arabia,2902,Cyclic Hydrocarbons,False,1636.2,imports
2023-02-01,Switzerland,2902,Cyclic Hydrocarbons,False,1253.2,imports
2023-02-01,China,7108,Gold Unwrought,False,1888.48,imports
2023-02-01,Mexico,7108,Gold Unwrought,False,1199.65,imports
2023-02-01,Canada,7108,Gold Unwrought,False,2415.3,imports
2023-02-01,Japan,7108,Gold Unwrought,False,1810.46,imports
2023-02-01,Germany,7108,Gold Unwrought,False,606.38,imports
2023-02-01,South Korea,7108,Gold Unwrought,False,2884.83,imports
2023-02-01,Vietnam,7108,Gold Unwrought,False,2054.44,imports
2023-02-01,India,7108,Gold Unwrought,False,1859.46,imports
2023-02-01,Taiwan,7108,Gold Unwrought,False,703.88,imports
2023-02-01,United Kingdom,7108,Gold Unwrought,False,1378.22,imports
2023-02-01,Brazil,7108,Gold Unwrought,False,1141.53,imports
2023-02-01,France,7108,Gold Unwrought,False,2229.42,imports
2023-02-01,Italy,7108,Gold Unwrought,False,1738.74,imports
2023-02-01,Netherlands,7108,Gold Unwrought,False,2260.35,imports
2023-02-01,Thailand,7108,Gold Unwrought,False,1462.8,imports
2023-02-01,Malaysia,7108,Gold Unwrought,False,816.33,imports
2023-02-01,Singapore,7108,Gold Unwrought,False,1567.41,imports
2023-02-01,Australia,7108,Gold Unwrought,False,404.33,imports
2023-02-01,Saudi Arabia,7108,Gold Unwrought,False,2485.88,imports
2023-02-01,Switzerland,7108,Gold Unwrought,False,1862.03,imports
2023-02-01,China,1005,Maize (Corn),False,1069.75,imports
2023-02-01,Mexico,1005,Maize (Corn),False,571.56,imports
2023-02-01,Canada,1005,Maize (Corn),False,1026.21,imports
2023-02-01,Japan,1005,Maize (Corn),False,799.31,imports
2023-02-01,Germany,1005,Maize (Corn),False,243.45,imports
2023-02-01,South Korea,1005,Maize (Corn),False,1300.91,imports
2023-02-01,Vietnam,1005,Maize (Corn),False,1039.65,imports
2023-02-01,India,1005,Maize (Corn),False,875.87,imports
2023-02-01,Taiwan,1005,Maize (Corn),False,289.99,imports
2023-02-01,United Kingdom,1005,Maize (Corn),False,564.17,imports
2023-02-01,Brazil,1005,Maize (Corn),False,495.64,imports
2023-02-01,France,1005,Maize (Corn),False,967.2,imports
2023-02-01,Italy,1005,Maize (Corn),False,859.97,imports
2023-02-01,Netherlands,1005,Maize (Corn),False,1003.95,imports
2023-02-01,Thailand,1005,Maize (Corn),False,569.49,imports
2023-02-01,Malaysia,1005,Maize (Corn),False,388.9,imports
2023-02-01,Singapore,1005,Maize (Corn),False,678.87,imports
2023-02-01,Australia,1005,Maize (Corn),False,198.39,imports
2023-02-01,Saudi Arabia,1005,Maize (Corn),False,1017.94,imports
2023-02-01,Switzerland,1005,Maize (Corn),False,696.77,imports
2023-02-01,China,1201,Soya Beans,False,1663.38,imports
2023-02-01,Mexico,1201,Soya Beans,False,1148.29,imports
2023-02-01,Canada,1201,Soya Beans,False,1761.24,imports
2023-02-01,Japan,1201,Soya Beans,False,1308.71,imports
2023-02-01,Germany,1201,Soya Beans,False,419.5,imports
2023-02-01,South Korea,1201,Soya Beans,False,1728.71,imports
2023-02-01,Vietnam,1201,Soya Beans,False,1450.01,imports
2023-02-01,India,1201,Soya Beans,False,1479.96,imports
2023-02-01,Taiwan,1201,Soya Beans,False,483.1,imports
2023-02-01,United Kingdom,1201,Soya Beans,False,940.74,imports
2023-02-01,Brazil,1201,Soya Beans,False,967.57,imports
2023-02-01,France,1201,Soya Beans,False,1952.61,imports
2023-02-01,Italy,1201,Soya Beans,False,1556.82,imports
2023-02-01,Netherlands,1201,Soya Beans,False,1929.23,imports
2023-02-01,Thailand,1201,Soya Beans,False,987.38,imports
2023-02-01,Malaysia,1201,Soya Beans,False,753.39,imports
2023-02-01,Singapore,1201,Soya Beans,False,1113.07,imports
2023-02-01,Australia,1201,Soya Beans,False,388.29,imports
2023-02-01,Saudi Arabia,1201,Soya Beans,False,1855.65,imports
2023-02-01,Switzerland,1201,Soya Beans,False,1223.84,imports
2023-02-01,China,2601,Iron Ores & Concentrates,True,2629.64,imports
2023-02-01,Mexico,2601,Iron Ores & Concentrates,True,1588.91,imports
2023-02-01,Canada,2601,Iron Ores & Concentrates,True,3295.86,imports
2023-02-01,Japan,2601,Iron Ores & Concentrates,True,2397.89,imports
2023-02-01,Germany,2601,Iron Ores & Concentrates,True,729.04,imports
2023-02-01,South Korea,2601,Iron Ores & Concentrates,True,3258.17,imports
2023-02-01,Vietnam,2601,Iron Ores & Concentrates,True,2587.34,imports
2023-02-01,India,2601,Iron Ores & Concentrates,True,2313.69,imports
2023-02-01,Taiwan,2601,Iron Ores & Concentrates,True,740.92,imports
2023-02-01,United Kingdom,2601,Iron Ores & Concentrates,True,1862.44,imports
2023-02-01,Brazil,2601,Iron Ores & Concentrates,True,1402.11,imports
2023-02-01,France,2601,Iron Ores & Concentrates,True,2763.68,imports
2023-02-01,Italy,2601,Iron Ores & Concentrates,True,2477.5,imports
2023-02-01,Netherlands,2601,Iron Ores & Concentrates,True,2469.65,imports
2023-02-01,Thailand,2601,Iron Ores & Concentrates,True,1531.47,imports
2023-02-01,Malaysia,2601,Iron Ores & Concentrates,True,1194.8,imports
2023-02-01,Singapore,2601,Iron Ores & Concentrates,True,2089.62,imports
2023-02-01,Australia,2601,Iron Ores & Concentrates,True,661.5,imports
2023-02-01,Saudi Arabia,2601,Iron Ores & Concentrates,True,2738.87,imports
2023-02-01,Switzerland,2601,Iron Ores & Concentrates,True,2017.39,imports
2023-02-01,China,2804,"Hydrogen, Rare Gases, Silicon",True,6115.16,imports
2023-02-01,Mexico,2804,"Hydrogen, Rare Gases, Silicon",True,153.66,imports
2023-02-01,Canada,2804,"Hydrogen, Rare Gases, Silicon",True,220.0,imports
2023-02-01,Japan,2804,"Hydrogen, Rare Gases, Silicon",True,4411.55,imports
2023-02-01,Germany,2804,"Hydrogen, Rare Gases, Silicon",True,1454.56,imports
2023-02-01,South Korea,2804,"Hydrogen, Rare Gases, Silicon",True,261.44,imports
2023-02-01,Vietnam,2804,"Hydrogen, Rare Gases, Silicon",True,233.81,imports
2023-02-01,India,2804,"Hydrogen, Rare Gases, Silicon",True,266.96,imports
2023-02-01,Taiwan,2804,"Hydrogen, Rare Gases, Silicon",True,68.4,imports
2023-02-01,United Kingdom,2804,"Hydrogen, Rare Gases, Silicon",True,149.36,imports
2023-02-01,Brazil,2804,"Hydrogen, Rare Gases, Silicon",True,146.84,imports
2023-02-01,France,2804,"Hydrogen, Rare Gases, Silicon",True,235.63,imports
2023-02-01,Italy,2804,"Hydrogen, Rare Gases, Silicon",True,192.33,imports
2023-02-01,Netherlands,2804,"Hydrogen, Rare Gases, Silicon",True,230.82,imports
2023-02-01,Thailand,2804,"Hydrogen, Rare Gases, Silicon",True,158.19,imports
2023-02-01,Malaysia,2804,"Hydrogen, Rare Gases, Silicon",True,89.75,imports
2023-02-01,Singapore,2804,"Hydrogen, Rare Gases, Silicon",True,173.02,imports
2023-02-01,Australia,2804,"Hydrogen, Rare Gases, Silicon",True,55.1,imports
2023-02-01,Saudi Arabia,2804,"Hydrogen, Rare Gases, Silicon",True,218.34,imports
2023-02-01,Switzerland,2804,"Hydrogen, Rare Gases, Silicon",True,189.28,imports
2023-02-01,China,8507,Electric Accumulators,True,5327.74,imports
2023-02-01,Mexico,8507,Electric Accumulators,True,140.86,imports
2023-02-01,Canada,8507,Electric Accumulators,True,247.97,imports
2023-02-01,Japan,8507,Electric Accumulators,True,5216.79,imports
2023-02-01,Germany,8507,Electric Accumulators,True,56.24,imports
2023-02-01,South Korea,8507,Electric Accumulators,True,5972.18,imports
2023-02-01,Vietnam,8507,Electric Accumulators,True,211.8,imports
2023-02-01,India,8507,Electric Accumulators,True,230.88,imports
2023-02-01,Taiwan,8507,Electric Accumulators,True,56.96,imports
2023-02-01,United Kingdom,8507,Electric Accumulators,True,143.05,imports
2023-02-01,Brazil,8507,Electric Accumulators,True,133.96,imports
2023-02-01,France,8507,Electric Accumulators,True,276.65,imports
2023-02-01,Italy,8507,Electric Accumulators,True,198.4,imports
2023-02-01,Netherlands,8507,Electric Accumulators,True,241.69,imports
2023-02-01,Thailand,8507,Electric Accumulators,True,126.76,imports
2023-02-01,Malaysia,8507,Electric Accumulators,True,99.7,imports
2023-02-01,Singapore,8507,Electric Accumulators,True,150.67,imports
2023-02-01,Australia,8507,Electric Accumulators,True,44.08,imports
2023-02-01,Saudi Arabia,8507,Electric Accumulators,True,246.96,imports
2023-02-01,Switzerland,8507,Electric Accumulators,True,201.93,imports
2023-02-01,China,9401,Seats,False,1639.07,imports
2023-02-01,Mexico,9401,Seats,False,1137.91,imports
2023-02-01,Canada,9401,Seats,False,1803.35,imports
2023-02-01,Japan,9401,Seats,False,1517.15,imports
2023-02-01,Germany,9401,Seats,False,372.17,imports
2023-02-01,South Korea,9401,Seats,False,1924.57,imports
2023-02-01,Vietnam,9401,Seats,False,1608.68,imports
2023-02-01,India,9401,Seats,False,1845.61,imports
2023-02-01,Taiwan,9401,Seats,False,449.26,imports
2023-02-01,United Kingdom,9401,Seats,False,1242.98,imports
2023-02-01,Brazil,9401,Seats,False,1078.02,imports
2023-02-01,France,9401,Seats,False,2307.97,imports
2023-02-01,Italy,9401,Seats,False,1547.51,imports
2023-02-01,Netherlands,9401,Seats,False,1796.5,imports
2023-02-01,Thailand,9401,Seats,False,1178.19,imports
2023-02-01,Malaysia,9401,Seats,False,790.33,imports
2023-02-01,Singapore,9401,Seats,False,1146.87,imports
2023-02-01,Australia,9401,Seats,False,405.41,imports
2023-02-01,Saudi Arabia,9401,Seats,False,1657.01,imports
2023-02-01,Switzerland,9401,Seats,False,1340.93,imports
2023-02-01,China,3901,Polymers of Ethylene,False,1883.33,imports
2023-02-01,Mexico,3901,Polymers of Ethylene,False,1267.12,imports
2023-02-01,Canada,3901,Polymers of Ethylene,False,1911.79,imports
2023-02-01,Japan,3901,Polymers of Ethylene,False,1466.18,imports
2023-02-01,Germany,3901,Polymers of Ethylene,False,500.84,imports
2023-02-01,South Korea,3901,Polymers of Ethylene,False,1890.74,imports
2023-02-01,Vietnam,3901,Polymers of Ethylene,False,1707.76,imports
2023-02-01,India,3901,Polymers of Ethylene,False,2021.27,imports
2023-02-01,Taiwan,3901,Polymers of Ethylene,False,542.84,imports
2023-02-01,United Kingdom,3901,Polymers of Ethylene,False,1191.21,imports
2023-02-01,Brazil,3901,Polymers of Ethylene,False,1125.14,imports
2023-02-01,France,3901,Polymers of Ethylene,False,1897.87,imports
2023-02-01,Italy,3901,Polymers of Ethylene,False,1725.67,imports
2023-02-01,Netherlands,3901,Polymers of Ethylene,False,2023.57,imports
2023-02-01,Thailand,3901,Polymers of Ethylene,False,985.49,imports
2023-02-01,Malaysia,3901,Polymers of Ethylene,False,607.46,imports
2023-02-01,Singapore,3901,Polymers of Ethylene,False,1294.42,imports
2023-02-01,Australia,3901,Polymers of Ethylene,False,419.85,imports
2023-02-01,Saudi Arabia,3901,Polymers of Ethylene,False,2120.3,imports
2023-02-01,Switzerland,3901,Polymers of Ethylene,False,1539.84,imports
2023-02-01,China,6109,T-shirts & Singlets,False,2439.77,imports
2023-02-01,Mexico,6109,T-shirts & Singlets,False,1450.98,imports
2023-02-01,Canada,6109,T-shirts & Singlets,False,2566.01,imports
2023-02-01,Japan,6109,T-shirts & Singlets,False,2037.57,imports
2023-02-01,Germany,6109,T-shirts & Singlets,False,579.79,imports
2023-02-01,South Korea,6109,T-shirts & Singlets,False,3406.85,imports
2023-02-01,Vietnam,6109,T-shirts & Singlets,False,2679.9,imports
2023-02-01,India,6109,T-shirts & Singlets,False,2568.8,imports
2023-02-01,Taiwan,6109,T-shirts & Singlets,False,753.56,imports
2023-02-01,United Kingdom,6109,T-shirts & Singlets,False,1697.15,imports
2023-02-01,Brazil,6109,T-shirts & Singlets,False,1235.43,imports
2023-02-01,France,6109,T-shirts & Singlets,False,2825.72,imports
2023-02-01,Italy,6109,T-shirts & Singlets,False,2499.83,imports
2023-02-01,Netherlands,6109,T-shirts & Singlets,False,3016.41,imports
2023-02-01,Thailand,6109,T-shirts & Singlets,False,1522.91,imports
2023-02-01,Malaysia,6109,T-shirts & Singlets,False,1156.67,imports
2023-02-01,Singapore,6109,T-shirts & Singlets,False,1997.85,imports
2023-02-01,Australia,6109,T-shirts & Singlets,False,574.82,imports
2023-02-01,Saudi Arabia,6109,T-shirts & Singlets,False,2487.9,imports
2023-02-01,Switzerland,6109,T-shirts & Singlets,False,2450.83,imports
2023-02-01,China,2844,Radioactive Chemical Elements,True,5851.29,imports
2023-02-01,Mexico,2844,Radioactive Chemical Elements,True,154.21,imports
2023-02-01,Canada,2844,Radioactive Chemical Elements,True,5850.66,imports
2023-02-01,Japan,2844,Radioactive Chemical Elements,True,205.52,imports
2023-02-01,Germany,2844,Radioactive Chemical Elements,True,64.47,imports
2023-02-01,South Korea,2844,Radioactive Chemical Elements,True,286.87,imports
2023-02-01,Vietnam,2844,Radioactive Chemical Elements,True,241.78,imports
2023-02-01,India,2844,Radioactive Chemical Elements,True,247.97,imports
2023-02-01,Taiwan,2844,Radioactive Chemical Elements,True,72.14,imports
2023-02-01,United Kingdom,2844,Radioactive Chemical Elements,True,156.64,imports
2023-02-01,Brazil,2844,Radioactive Chemical Elements,True,131.15,imports
2023-02-01,France,2844,Radioactive Chemical Elements,True,271.94,imports
2023-02-01,Italy,2844,Radioactive Chemical Elements,True,222.9,imports
2023-02-01,Netherlands,2844,Radioactive Chemical Elements,True,256.4,imports
2023-02-01,Thailand,2844,Radioactive Chemical Elements,True,178.01,imports
2023-02-01,Malaysia,2844,Radioactive Chemical Elements,True,86.2,imports
2023-02-01,Singapore,2844,Radioactive Chemical Elements,True,172.29,imports
2023-02-01,Australia,2844,Radioactive Chemical Elements,True,1235.32,imports
2023-02-01,Saudi Arabia,2844,Radioactive Chemical Elements,True,294.15,imports
2023-02-01,Switzerland,2844,Radioactive Chemical Elements,True,214.18,imports
2023-02-01,China,8112,"Beryllium, Chromium, Germanium etc.",True,7852.56,imports
2023-02-01,Mexico,8112,"Beryllium, Chromium, Germanium etc.",True,209.99,imports
2023-02-01,Canada,8112,"Beryllium, Chromium, Germanium etc.",True,292.52,imports
2023-02-01,Japan,8112,"Beryllium, Chromium, Germanium etc.",True,255.27,imports
2023-02-01,Germany,8112,"Beryllium, Chromium, Germanium etc.",True,82.01,imports
2023-02-01,South Korea,8112,"Beryllium, Chromium, Germanium etc.",True,352.59,imports
2023-02-01,Vietnam,8112,"Beryllium, Chromium, Germanium etc.",True,322.1,imports
2023-02-01,India,8112,"Beryllium, Chromium, Germanium etc.",True,328.84,imports
2023-02-01,Taiwan,8112,"Beryllium, Chromium, Germanium etc.",True,81.34,imports
2023-02-01,United Kingdom,8112,"Beryllium, Chromium, Germanium etc.",True,185.44,imports
2023-02-01,Brazil,8112,"Beryllium, Chromium, Germanium etc.",True,3881.75,imports
2023-02-01,France,8112,"Beryllium, Chromium, Germanium etc.",True,360.43,imports
2023-02-01,Italy,8112,"Beryllium, Chromium, Germanium etc.",True,239.97,imports
2023-02-01,Netherlands,8112,"Beryllium, Chromium, Germanium etc.",True,342.88,imports
2023-02-01,Thailand,8112,"Beryllium, Chromium, Germanium etc.",True,177.78,imports
2023-02-01,Malaysia,8112,"Beryllium, Chromium, Germanium etc.",True,109.58,imports
2023-02-01,Singapore,8112,"Beryllium, Chromium, Germanium etc.",True,258.17,imports
2023-02-01,Australia,8112,"Beryllium, Chromium, Germanium etc.",True,58.8,imports
2023-02-01,Saudi Arabia,8112,"Beryllium, Chromium, Germanium etc.",True,334.76,imports
2023-02-01,Switzerland,8112,"Beryllium, Chromium, Germanium etc.",True,287.8,imports
2023-02-01,China,2615,"Niobium, Tantalum, Vanadium Ores",True,318.71,imports
2023-02-01,Mexico,2615,"Niobium, Tantalum, Vanadium Ores",True,222.54,imports
2023-02-01,Canada,2615,"Niobium, Tantalum, Vanadium Ores",True,7764.08,imports
2023-02-01,Japan,2615,"Niobium, Tantalum, Vanadium Ores",True,295.83,imports
2023-02-01,Germany,2615,"Niobium, Tantalum, Vanadium Ores",True,78.99,imports
2023-02-01,South Korea,2615,"Niobium, Tantalum, Vanadium Ores",True,430.64,imports
2023-02-01,Vietnam,2615,"Niobium, Tantalum, Vanadium Ores",True,276.74,imports
2023-02-01,India,2615,"Niobium, Tantalum, Vanadium Ores",True,301.64,imports
2023-02-01,Taiwan,2615,"Niobium, Tantalum, Vanadium Ores",True,98.81,imports
2023-02-01,United Kingdom,2615,"Niobium, Tantalum, Vanadium Ores",True,201.34,imports
2023-02-01,Brazil,2615,"Niobium, Tantalum, Vanadium Ores",True,3885.55,imports
2023-02-01,France,2615,"Niobium, Tantalum, Vanadium Ores",True,418.33,imports
2023-02-01,Italy,2615,"Niobium, Tantalum, Vanadium Ores",True,276.57,imports
2023-02-01,Netherlands,2615,"Niobium, Tantalum, Vanadium Ores",True,298.26,imports
2023-02-01,Thailand,2615,"Niobium, Tantalum, Vanadium Ores",True,194.01,imports
2023-02-01,Malaysia,2615,"Niobium, Tantalum, Vanadium Ores",True,128.86,imports
2023-02-01,Singapore,2615,"Niobium, Tantalum, Vanadium Ores",True,273.48,imports
2023-02-01,Australia,2615,"Niobium, Tantalum, Vanadium Ores",True,1578.67,imports
2023-02-01,Saudi Arabia,2615,"Niobium, Tantalum, Vanadium Ores",True,305.32,imports
2023-02-01,Switzerland,2615,"Niobium, Tantalum, Vanadium Ores",True,233.9,imports
2023-02-01,China,8504,Electrical Transformers,False,510.64,imports
2023-02-01,Mexico,8504,Electrical Transformers,False,355.19,imports
2023-02-01,Canada,8504,Electrical Transformers,False,553.92,imports
2023-02-01,Japan,8504,Electrical Transformers,False,539.73,imports
2023-02-01,Germany,8504,Electrical Transformers,False,125.98,imports
2023-02-01,South Korea,8504,Electrical Transformers,False,612.25,imports
2023-02-01,Vietnam,8504,Electrical Transformers,False,449.25,imports
2023-02-01,India,8504,Electrical Transformers,False,598.67,imports
2023-02-01,Taiwan,8504,Electrical Transformers,False,163.94,imports
2023-02-01,United Kingdom,8504,Electrical Transformers,False,313.93,imports
2023-02-01,Brazil,8504,Electrical Transformers,False,320.17,imports
2023-02-01,France,8504,Electrical Transformers,False,655.12,imports
2023-02-01,Italy,8504,Electrical Transformers,False,436.17,imports
2023-02-01,Netherlands,8504,Electrical Transformers,False,638.02,imports
2023-02-01,Thailand,8504,Electrical Transformers,False,327.1,imports
2023-02-01,Malaysia,8504,Electrical Transformers,False,216.64,imports
2023-02-01,Singapore,8504,Electrical Transformers,False,357.32,imports
2023-02-01,Australia,8504,Electrical Transformers,False,132.1,imports
2023-02-01,Saudi Arabia,8504,Electrical Transformers,False,487.15,imports
2023-02-01,Switzerland,8504,Electrical Transformers,False,465.25,imports
